scenario,source_model,source_type,tradition,axis,unit_id,checkpoint,checkpoint_scaled,lexical_density,moving_average_type_token_ratio,vocabulary_richness,mean_sentence_length,punctuation_rate,clause_density,valence,arousal,dominance,emotion_joy,emotion_sadness,emotion_fear,emotion_anger,emotion_awe,emotion_longing,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,rasa_sringara,rasa_karuna,rasa_shanta,rasa_bhakti,viraha_longing,monsoon_affect
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P06,15,1.0,0.06052279835622551,-0.3139725509689899,0.34219498263588377,-0.7950524510962391,-0.4543324813552826,1.0087049277387392,-0.21341594822644921,-0.20302805862999684,-0.1808281218154585,0.4461119759154894,-0.16212674613473044,-0.4807771706902748,-0.883340004452631,-0.07328322840345167,0.205033070280129,0.11351648405021134,0.5664241078712772,0.2296817567914997,0.35504848832096425,0.3784847733979261,-0.23759990953224486,0.010707981456341387,0.37557317461024786,-0.20041839352539165,0.4102491403849474,-0.06361546970510268,0.7131714467859072,-0.3503502671762486,-0.2858562859222364,0.7243780464568775,0.6114343296688662,-0.42126678429165054,-0.004028621629026299
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,0,0.0,0.10599914369238833,0.33020079522328016,0.803930003721455,-0.22158173487798868,0.2830880145318726,0.6740436717786649,-0.2360794525697829,-0.3679657489039277,0.04549788771321728,0.16160979696252,-0.7569378703103116,-0.1349738633433134,0.44126817116678096,0.2347930088821379,0.704039919135659,-0.18116893665614275,0.2613122739436823,-0.15135648029629128,0.5612743158857655,-0.6713295610706294,0.1490804041446675,0.26003027266063006,0.4230642266248975,0.1510193583961592,0.31779029192441116,0.20406068912100175,0.32320618318337846,0.15698937266949112,0.524575397836621,-0.01781255966504397,0.46331512446566686,0.11258848329625892,0.039528529072761096
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,3,0.2,-0.15053269357165447,0.17901621220113106,1.0722173793841214,-0.4585332831165348,0.003481686193213443,0.9963509035330456,0.08548425965090711,-0.4417355641455848,0.28784325695155055,0.05651988788344575,-0.21635446997325114,0.23725876995124917,0.5825801493714399,0.46210388885465054,0.622770156668027,0.055493870197997314,0.017600210147327516,0.03013952164354107,0.9055838179712956,-0.607369699971851,0.12378884190502779,0.3975825196408326,0.42624248200605724,0.39263003645876215,0.08947833740075749,-0.1257445564311766,0.29321489400487527,0.39344483481110654,0.2744837124698415,0.07554647295705408,0.20223027522942674,-0.18095051800110537,0.32402778347355204
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,6,0.4,-0.31222020250019716,0.5338045190918695,1.2037516171142502,-0.03400502187393359,-0.08376692181406166,0.6399132088740085,0.11380566165856615,-0.443912254104613,-0.09028865177506709,-0.010929613928699643,-0.36707436442782043,0.18267237242369222,0.03883776413727616,0.49706786465889036,0.513574356752834,0.020190125601832115,0.5501123220335771,0.2544006777186448,0.7883144879719899,-0.13924527467006906,0.2740171293234603,0.1921148628434774,0.35974910123148346,0.011598373253012412,0.07868159872939688,0.1491363490528049,0.41110936795092534,0.3467378751432488,0.5698732733793654,0.0251620581068695,0.4037434428300912,0.2674999444596536,0.17022021772453982
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,9,0.6,-0.17998425509174076,0.4997173114535828,1.2448850106099978,-0.11092741798660812,0.02678385125265198,0.903275914174726,-0.20506403520706873,-0.4888350511239532,0.06155890831186506,0.16842801595865128,-0.3293159212057601,0.43852389921410184,0.41894411151269323,0.36584439486347503,0.6159538388463697,-0.5064490145860465,0.3041484314744002,0.01929591711142401,0.47583224452729156,-0.3843059510785042,0.2223380647163806,0.17571040724024561,0.325417281174201,0.03945695676294653,0.2827519101076831,-0.39576324746437097,0.01967013880196314,0.629871010055436,0.6331523409837344,0.4515164888871467,0.19687911048618492,-0.00031108116611250347,0.2426550879228765
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,12,0.8,0.38354642326614696,0.15234233553386473,0.7303498547965435,-0.5476516227447625,-0.3061829497424218,0.7950165504908799,0.23003833227671622,-0.23293546650744829,0.002201826112417404,-0.02363755276394009,-0.2911875097114935,-0.09834439819710683,0.25480030660670616,0.2877380140621057,0.4137650750606359,-0.04328230090863697,0.3937277229407614,0.12668461095326083,0.4938427262570299,-0.32636988852563686,0.28342423310262543,0.24991533339941951,0.16606699482865112,0.4617543804476134,0.11283234266250483,-0.42587733801571415,-0.031607373307190434,0.2557071427876161,0.7559576097041251,0.45136472028294256,0.41470823686749303,-0.04378733200019891,0.17059156866473973
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P07,15,1.0,0.24714690606003212,0.31304215458002427,0.9025558796590663,-0.2816878427243684,0.3178570965697546,1.0485355320986844,0.1720119620951795,-0.015810788085695637,0.077439791337334,0.08830610140070756,0.011868999224199761,0.2593659525341074,-0.011478063667013788,0.6906683711590399,0.496886829381351,0.14214504453100257,-0.15345873895765932,0.2387497582362356,0.6277533621291433,-0.34646802795811266,0.1553671546399228,0.42139886859905323,0.393092700527389,0.30948578788177755,0.1833351096744232,-0.1053927951100477,0.39043536741658036,0.00799141190791669,0.522796531506676,0.31003955303550695,0.2303169248650363,0.5161345517743787,0.0015182003273280231
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,0,0.0,-0.22405034559173642,-0.14455035578636719,0.48959906557745314,0.14046262560507022,0.6679515673039124,-0.44819244101262734,-0.357081921677672,0.2450868582980485,-0.10743295541460723,0.36355765389988387,0.3200190825999724,-0.20091673343590488,0.08491218108257435,0.5007542424475728,0.5409081120833152,-0.3312656747442252,1.10760075175867,-0.2891395992436632,0.21132626462385862,0.03488382922725565,-0.023494733148743053,-0.46773513209131534,-0.653492959063894,0.3199816987798977,-0.7966663427554236,0.5527901682299907,0.16076068890452183,-0.20577307460857908,0.5514298090310863,0.23774123910179534,0.319664289639002,0.6503979096546074,0.45479931625776765
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,3,0.2,-0.17105123418670054,-0.3460490661018174,0.8508326465852547,0.48203195069687454,0.5498769888208495,-0.6613964592703223,-0.08960367724867657,0.07248432683139666,-0.3022908381957036,0.3095967682646991,0.1995567658121366,-0.11295168328349614,-0.02108942872001806,0.181588030220373,0.5951905541296417,-0.2626847331122325,0.8325055910332898,-0.22648684488014825,0.06712417488797076,0.014907926547913583,-0.08337633679689976,-0.791711212419605,-0.22891354136709874,0.30263624585538296,-0.5951550572688163,0.8730748410948903,0.40463269184901995,-0.45746163537245577,0.5779294709063442,0.7230114357328462,0.29444373868286006,0.44227061387146793,0.4726781641978711
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,6,0.4,-0.17519850734918335,-0.17605704811993994,0.32565289268407793,0.11275477297867623,0.6600602372645262,-0.4623417360673749,-0.15282038984954582,-0.15956008347815168,0.06592084453831636,0.38196926996141994,0.4227457007244588,-0.4057012504212075,-0.17560659202439954,0.4268654432528828,0.5001386136871688,-0.07305648960038116,0.5868085622525091,-0.22016962123702347,0.12551679823424597,-0.0215184749411508,-0.12484094638409825,-0.6400726539260081,-0.21771897882997585,0.09828409645192407,-0.5543902513250016,0.4770859179460132,0.19677852112906807,-0.25856563530396487,0.4263423813327232,0.7257658294468539,0.008151445872039448,0.48780601740544766,0.38934413607328566
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,9,0.6,-0.15090450439615044,-0.21417010476527804,0.48406943580854744,0.006487211601983511,0.5547937886661527,-0.474653076386239,-0.0967565036787082,0.01632659864052055,-0.3148024047629872,0.5565451415038185,0.49873365428124883,-0.16721333811402875,-0.1503040241331956,0.23761875896252205,0.44839509785477094,-0.22445517977822857,0.7266974083578362,-0.23544267056549148,0.0919561031986332,0.023823164093895358,0.1979632057506087,-0.6028858015316528,-0.7589924294398697,0.12940214202490777,-0.4894192732728684,0.4593573057304041,0.5618991250005161,-0.20107613179853118,0.6098956135398763,0.3843040303991157,0.1742523708106612,0.21442361304840024,0.6424829483289807
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,12,0.8,0.10098596897701269,-0.30185878964958446,0.13127099512571966,0.2840604961130778,1.0650955539883706,0.2145919040968093,-0.6306587765908678,0.2858289149513006,-0.18591384517017456,0.44298482559582275,0.23461021377218225,-0.4540510869859787,-0.22761034096637678,0.755897234472836,0.7054000951108439,-0.3663443600673867,0.8655982038475323,0.05616368792371515,0.12485281210311028,0.3171122036051107,0.0021797582229723424,-0.7802803726984141,-0.19185701370671068,0.21480492236013204,-0.8479724539987968,0.6312524196933758,0.37015503114954923,-0.02155163619304043,0.24759141025457515,0.2424327644038211,0.227891716734629,0.6044068495895532,0.4626806869285655
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P08,15,1.0,-0.1249031292889013,-0.17771228090739494,0.09277747219009372,0.31601421870155916,0.6787927910449618,-0.5282504444402927,-0.2451791423117116,0.12955418261849297,-0.10259832881670956,0.4313260888236937,0.4033802031603213,-0.36571131633517373,-0.13369761018763293,0.8292528075791337,0.4013061660387518,0.013095130525576086,0.49557145535274333,-0.06904154367802526,0.3512261820805258,0.23403368790939452,-0.024909263515044022,-0.6294179666698947,-0.3456499207178261,0.29675244378983445,-0.5654229940216394,0.32076089898514587,0.5935596198482616,-0.28108198282108693,0.3870362445312676,0.6984283360876239,0.36642393002045126,0.7747042130207374,0.6794683258104276
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,0,0.0,-0.30414297161822734,0.21989446105404087,-0.5738652212795851,0.16694052379914237,0.06001963213760947,-0.1679512421959444,0.3502127628379252,0.2981503976376154,-0.09747034594408097,-0.3959190287122737,-0.5233748097685949,0.2236072912021309,-0.23834209011747445,0.9802616403985315,-0.21722737641977663,0.14079216861271487,0.24367902446675413,0.24397343810512337,0.1547750852281498,0.045388884936602675,0.2570176224851468,0.008952273242235704,0.14007296547268758,-0.21141455626758354,0.1768790341640694,0.36364375870474075,-0.06694923659497176,-0.7240565416267424,0.041403030987493726,-0.3413829554267944,1.231307650657892,0.34119008259688777,0.10246827664032146
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,3,0.2,-0.7724164579801727,-0.41268564770592675,-0.39741374901760584,0.46395564601158246,-0.1352539939994834,0.23738347819417224,-0.11064001092554852,0.24398221811930393,-0.2988803499705577,-0.13211550217613677,-0.6264054160829068,0.21095672914455163,-0.34784212253400587,0.7116357294328159,-0.031598658143908866,-0.12256430658127743,0.21257333165830958,-0.03703912075148541,0.16498905583159285,-0.03583809107649981,-0.056923957154320914,-0.18687482955402868,0.269735235872138,0.2283436869365738,0.21041234377764098,0.5897804296205915,0.0366555099335248,-0.4581138611334049,-0.020889396790685397,-0.0755620984455038,0.8676442726897696,0.3003960445604005,0.1093872020639565
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,6,0.4,-0.6938304737370179,-0.08119102533324865,-0.6500097947941982,0.37864976801647676,-0.3608287200655746,-0.07299009192372694,0.12750380036947426,0.6744822259573028,0.04664738301440914,-0.332111988344694,-0.2556428359663272,0.5505318336437764,-0.21603079601037684,0.9167911014765483,-0.03832477137117621,0.22871660966813015,0.5055643344163737,0.09506219475667688,0.19994297912954942,-0.06396507125497654,0.05024898133559971,0.32368572588940714,0.18864192885255227,0.30913400758737936,0.23124734082281828,0.5914699628584695,0.0896902471577901,-0.5320538981051673,0.40112165354228135,0.056533410129613715,1.170498499411828,0.20907976322092708,-0.029465713156090756
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,9,0.6,-0.6847593409692284,-0.12812717204535623,-0.4132344838080188,0.05781302740620223,0.14323563359146618,0.09699933460654915,-0.02635807924106419,0.23480657201007998,-0.36927166109213994,-0.5205797704412805,-0.6309368435579077,0.20473584435223927,-1.0830932659472352,0.942326350180103,-0.030559645780203266,0.06811134768887578,0.25862277000057543,0.38558142550991836,0.029925730790486743,-0.12099913360209812,-0.04504152483810836,0.3405687840335955,0.24498839286623836,0.24263638975576218,0.18240880480836055,0.23242388359109925,-0.0034692066791157383,-0.29327184791398864,0.24039682435709925,-0.11266260685674148,1.1074765153095578,0.2193143112421581,-0.1819806998769651
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,12,0.8,-0.5442771687600769,-0.3303329914630906,-0.25492759002094356,0.16586286856782267,0.4000029593459676,0.21650877465156612,-0.26856567157520467,0.22542675918892918,0.025682864673982425,-0.3957664144904876,-0.4925734604507456,0.3025539425141354,-0.04493611389086302,0.7967540423541201,-0.1665602840778544,0.2514445439129322,0.15034381333533858,0.1590493841752778,0.17666074209198254,-0.09747907128977175,0.6493465836920069,0.10078824735323645,0.10982099486372598,0.061253877874458476,0.06570654899057865,0.3552039112892055,0.0851309969021453,-0.21342061981347465,0.06007721960537009,0.030420836194538697,1.5215036569675653,0.3494108599197569,-0.25072239613971736
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P09,15,1.0,-0.5317616749381939,-0.16521549206819733,-0.3114363636309909,0.4993336116999074,0.032428726850382616,0.4444729311116514,0.15541703513399707,0.6640263211497178,-0.42007365459077795,-0.5156930720511212,-0.4399196492483282,0.21111769516740128,-0.25091000645507344,0.8339755544376647,0.255917351703615,-0.020032920726338554,0.3236268659722716,0.287636010928001,-0.01957256063219301,0.21920453580646249,0.21685458022202064,0.16283405399252243,0.03103731686765998,0.06869869365365745,-0.0004681076598782724,0.6500754663598477,-0.2630063277263554,-0.2691142452966477,0.19931846835758818,0.016257354666492682,1.1857073374761065,0.42402368882176666,-0.17586667193360575
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P10,0,0.0,-0.30573047969238665,-0.25387794525232843,-0.5355795996690054,0.8443651099204034,-0.32306977959052274,0.5035058342817967,-0.17539556350023827,0.6327054658215625,-0.11149991474528953,-0.30045920478539584,0.20715170381051257,0.7415915595783275,0.7243035750654465,0.7503801918495346,1.0449347618132816,0.16114895715261401,0.7254435239983505,0.2927998483820987,0.009611632038626713,-0.18520380717258697,0.679954074474808,0.7476506333760923,0.6204808656381868,0.28253428478259224,-0.7429343261729549,0.45412652498818,0.11005955109579518,-0.49910114183088367,0.40274586910351384,1.3469853341565166,0.47189078432396303,0.19397821247298508,-0.3820593954481809
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P10,3,0.2,0.1989855438088617,-0.08790350865488317,-0.29067443362165174,0.2716768160833105,-0.07932039214194059,0.707696143230818,0.4487034484496914,0.8506742616345802,0.3455715900632482,-0.12693292697777864,0.2895164848551866,0.451219873997289,0.8781764287219795,0.6383487357130831,0.8706383291966198,0.08137880630311525,1.124058150870931,0.010175789471143865,-0.17933595093766308,-0.3402079626144822,0.14035838339173928,0.6078689709945962,-0.009816238786538145,0.30160328539926684,-0.380824734707368,0.8322489310489698,-0.24320166441935495,-0.42455561168299294,0.4719341534368499,0.8680296483004628,0.4140143300146768,0.4205801832428255,-0.4196087183805602
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P10,6,0.4,-0.08749992268419847,0.030776114687891057,-0.5337460546943786,0.631983642898508,-0.45051793534102746,0.9549627770796005,0.20709097577275715,0.8603524369652342,-0.10166170241408443,0.1937681292293234,0.09143678920608445,0.4290472619398461,0.5159163525062591,0.5598321563806554,0.7854328548967973,-0.0024001776351947196,1.2064052574786772,0.3602543900151649,0.2590672661227911,0.14130537107336663,-0.09279559557572331,0.5972275050055855,0.6168433818083067,0.6629882199739661,-0.4205626964679925,0.26471052374931237,-0.09713108524247197,-0.5673232753072818,0.5597145491957313,0.8971809641429802,0.5057394292631171,0.017486863983988188,-0.3775544249028357
S0_Control_Minimal_Drift,Human,Human,Tagore,Transcendental,S0_Control_Minimal_Drift|Human|Tagore|Transcendental|P10,9,0.6,-0.11717188416875504,-0.33105010034769666,0.13270486544017557,0.5753350281164786,0.23460854666854924,0.9266900774572431,0.00020924294547338546,0.7615876163215055,-0.18523037946935111,0.010604006591447487,0.4273112162330407,0.600326901474495,0.7296411807393407,0.6449588740565857,1.188125061169491,0.2473155985311813,1.1236886373958186,0.03510933579136977,-0.1751166083563636,-0.1580658631587163,0.26606677993752875,0.5994977058966942,0.48734394463764774,0.31241674904180816,-0.7340414331090844,0.21561576320669879,0.22256592684192328,-0.6281475904354283,0.19654091506529317,1.170611191986836,0.419059780414034,0.49503220508645945,-0.2761111186691722
